mother	father	SpDist
Z0718	Z0369	524.0281123
Z0718	Z0370	458.7613105
Z0718	Z0371	456.4357403
Z0718	Z0372	457.7175535
Z0718	Z0373	461.7291286
Z0718	Z0374	463.6921431
Z0718	Z0375	458.5392438
Z0718	Z0376	465.8612224
Z0718	Z0377	459.5185524
Z0718	Z0378	440.0897811
Z0718	Z0379	436.7073430
Z0718	Z0380	439.9536398
Z0718	Z0381	438.1414252
Z0718	Z0382	444.4641988
Z0718	Z0383	357.0463144
Z0718	Z0384	294.1006936
Z0718	Z0385	277.7070631
Z0718	Z0386	234.1928319
Z0718	Z0387	232.0448140
Z0718	Z0388	219.5166930
Z0718	Z0389	203.8920822
Z0718	Z0390	162.6534245
Z0718	Z0391	165.0497407
Z0718	Z0392	151.0524217
Z0718	Z0393	144.3630812
Z0718	Z0863	138.5233789
Z0718	Z0394	132.0574572
Z0718	Z0395	115.1198237
Z0718	Z0396	114.7261247
Z0718	Z0398	109.8734954
Z0718	Z0397	109.0558944
Z0718	Z0399	101.5773489
Z0718	Z0400	102.6273823
Z0718	Z0701	100.0812240
Z0718	Z0702	97.4764238
Z0718	Z0703	51.7509053
Z0718	Z0704	47.1664128
Z0718	Z0705	43.6378208
Z0718	Z0706	34.7329239
Z0718	Z0707	29.5149403
Z0718	Z0709	32.4733891
Z0718	Z0708	30.4876385
Z0718	Z0710	24.9433799
Z0718	Z0711	16.0701711
Z0718	Z0713	12.4940346
Z0718	Z0712	12.6069584
Z0718	Z0715	14.7762952
Z0718	Z0714	6.9184174
Z0718	Z0717	4.5440621
Z0718	Z0716	4.2618541
Z0718	Z0718	0.0000000
Z0718	Z0719	4.4167862
Z0718	Z0720	5.5530172
Z0718	Z0721	14.2523682
Z0718	Z0722	18.2735930
Z0718	Z0731	82.4833620
Z0718	Z0730	81.8768404
Z0718	Z0723	79.0411589
Z0718	Z0725	80.0185010
Z0718	Z0724	80.2579965
Z0718	Z0727	81.5468258
Z0718	Z0726	82.5729798
Z0718	Z0728	83.5487385
Z0718	Z0729	83.6614858
Z0718	Z0733	84.1092337
Z0718	Z0734	87.3539106
Z0718	Z0732	81.3975460
Z0718	Z0735	87.1173967
Z0718	Z0736	86.4889415
Z0718	Z0737	86.6193979
Z0718	Z0738	89.1410220
Z0718	Z0739	91.1366842
Z0718	Z0740	93.9492570
Z0718	Z0741	96.7382411
Z0718	Z0742	98.6628623
Z0718	Z0743	103.0148654
Z0718	Z0746	106.7845354
Z0718	Z0748	106.1837850
Z0718	Z0747	106.2101050
Z0718	Z0744	102.6368204
Z0718	Z0745	103.9452519
Z0718	Z0751	105.4634292
Z0718	Z0749	106.9367336
Z0718	Z0750	111.7779571
Z0718	Z0752	120.8680239
Z0718	Z0753	122.4166737
Z0718	Z0754	121.4293231
Z0718	Z0755	125.1433806
Z0718	Z0756	126.2626477
Z0718	Z0757	128.0635858
Z0718	Z0758	128.3418704
Z0718	Z0759	131.1547959
Z0718	Z0760	157.0556936
Z0718	Z0761	162.2410802
Z0718	Z0763	162.7672476
Z0718	Z0762	162.9561831
Z0718	Z0764	163.1522639
Z0718	Z0768	165.5714991
Z0718	Z0767	169.7970179
Z0718	Z0765	166.5537427
Z0718	Z0769	166.5800543
Z0718	Z0771	166.2676595
Z0718	Z0772	175.2673652
Z0718	Z0774	182.1143687
Z0718	Z0775	174.1863973
Z0718	Z0776	180.7449042
Z0718	Z0777	180.6218951
Z0718	Z0781	179.9796091
Z0718	Z0779	180.6056062
Z0718	Z0780	181.1680880
Z0718	Z0782	183.0066417
Z0719	Z0557	1171.4601974
Z0719	Z0558	1145.8763918
Z0719	Z0559	1141.2690670
Z0719	Z0356	987.9272074
Z0719	Z0357	987.2727706
Z0719	Z0358	985.2678914
Z0719	Z0560	962.6870281
Z0719	Z0561	946.5996342
Z0719	Z0562	938.8888157
Z0719	Z0562mother	938.2346701
Z0719	Z0565	922.5520246
Z0719	Z0563	921.9725571
Z0719	Z0564	919.5970841
Z0719	Z0569	917.5826876
Z0719	Z0568	916.0225335
Z0719	Z0567	921.5374200
Z0719	Z0566	919.3812368
Z0719	Z0570	915.7716744
Z0719	Z0571	910.0506327
Z0719	Z0572	910.1041277
Z0719	Z0573	910.1098752
Z0719	Z0574	906.3479707
Z0719	Z0575	903.8071204
Z0719	Z0577	902.0432176
Z0719	Z0576	899.6024725
Z0719	Z0578	897.0721775
Z0719	Z0579	880.4500668
Z0719	Z0580	867.5257720
Z0719	Z0581	865.7331451
Z0719	Z0582	862.5394941
Z0719	Z0583	851.0775291
Z0719	Z0585	826.0638487
Z0719	Z0586	827.0020191
Z0719	Z0587	822.1280915
Z0719	Z0588	797.9991178
Z0719	Z0591	792.7050480
Z0719	Z0589	792.4877567
Z0719	Z0590	788.5439943
Z0719	Z0592	790.0332756
Z0719	Z0784	787.0621885
Z0719	Z0594	785.0999078
Z0719	Z0595	784.2068710
Z0719	Z0596	782.7662188
Z0719	Z0783	780.0983808
Z0719	Z0597	780.4236058
Z0719	Z0598	787.3485166
Z0719	Z0599	780.6219168
Z0719	Z0600	779.6814920
Z0719	Z0301	778.6768804
Z0719	Z0862	782.4112945
Z0719	Z0861	779.7363763
Z0719	Z0302	769.5331990
Z0719	Z0303	766.2531907
Z0719	Z0307	765.2211807
Z0719	Z0306	764.0345312
Z0719	Z0305	762.1215033
Z0719	Z0304	762.3464190
Z0719	Z0311	759.6931182
Z0719	Z0308	756.9574700
Z0719	Z0310	757.6531032
Z0719	Z0309	757.0605770
Z0719	Z0313	753.1841138
Z0719	Z0317	751.4023046
Z0719	Z0312	750.2158013
Z0719	Z0318	748.6039130
Z0719	Z0316	748.3842855
Z0719	Z0314	746.6240578
Z0719	Z0315	744.8681440
Z0719	Z0319	738.5884880
Z0719	Z0320	734.7803055
Z0719	Z0321	733.7023075
Z0719	Z0324	732.4556890
Z0719	Z0322	734.1246592
Z0719	Z0323	734.2845106
Z0719	Z0325	739.0511875
Z0719	Z0326	725.2994770
Z0719	Z0327	722.0129866
Z0719	Z0328	720.0502903
Z0719	Z0329	711.5975077
Z0719	Z0330	712.6606450
Z0719	Z0331	711.9230004
Z0719	Z0332	708.9493505
Z0719	Z0333	708.9166146
Z0719	Z0785	703.9244917
Z0719	Z0334	704.3832974
Z0719	Z0335	703.9115064
Z0719	Z0336	701.4845838
Z0719	Z0338	693.7606046
Z0719	Z0337	693.8454350
Z0719	Z0339	691.3535109
Z0719	Z0340	689.3473361
Z0719	Z0343	678.3692506
Z0719	Z0341	677.7986168
Z0719	Z0342	661.1693442
Z0719	Z0344	657.5958900
Z0719	Z0349	655.0553198
Z0719	Z0359	649.8569997
Z0719	Z0348	649.2883386
Z0719	Z0347	646.8180562
Z0719	Z0346	644.7224114
Z0719	Z0345	646.7985029
Z0719	Z0350	643.2459816
Z0719	Z0353	641.3483659
Z0719	Z0352	643.0688549
Z0719	Z0351	641.1987539
Z0719	Z0354	640.2196674
Z0719	Z0355	639.6389685
Z0719	Z0360	631.1832758
Z0719	Z0361	621.8418800
Z0719	Z0362	620.5804676
Z0719	Z0364	617.2371380
Z0719	Z0365	619.6045436
Z0719	Z0366	589.6155771
Z0719	Z0367	587.4639809
Z0719	Z0368	581.0300943
Z0719	Z0369	528.3701329
Z0719	Z0370	463.0979508
Z0719	Z0371	460.7632175
Z0719	Z0372	462.0081164
Z0719	Z0373	466.0242382
Z0719	Z0374	467.9769246
Z0719	Z0375	462.8163801
Z0719	Z0376	470.1363765
Z0719	Z0377	463.7749972
Z0719	Z0378	444.4144554
Z0719	Z0379	441.0347172
Z0719	Z0380	444.2898860
Z0719	Z0381	442.4682842
Z0719	Z0382	448.8235832
Z0719	Z0383	361.4439290
Z0719	Z0384	298.5173395
Z0719	Z0385	282.1215874
Z0719	Z0386	238.6075533
Z0719	Z0387	236.4611141
Z0719	Z0388	223.9251708
Z0719	Z0389	208.3087142
Z0719	Z0390	167.0678979
Z0719	Z0391	169.4523806
Z0719	Z0392	155.4342153
Z0719	Z0393	148.7346120
Z0719	Z0863	142.9381506
Z0719	Z0394	136.4505595
Z0719	Z0395	119.5322492
Z0719	Z0396	119.1332569
Z0719	Z0398	114.2667274
Z0719	Z0397	113.4654260
Z0719	Z0399	105.9896986
Z0719	Z0400	107.0437537
Z0719	Z0701	104.4940888
Z0719	Z0702	101.8894479
Z0719	Z0703	55.7274385
Z0719	Z0704	51.4060823
Z0719	Z0705	47.7756528
Z0719	Z0706	38.9771728
Z0719	Z0707	33.8511580
Z0719	Z0709	36.8825840
Z0719	Z0708	34.8827364
Z0719	Z0710	29.3260055
Z0719	Z0711	20.4756636
Z0719	Z0713	15.7195579
Z0719	Z0712	15.7429413
Z0719	Z0715	17.3940018
Z0719	Z0714	9.1778047
Z0719	Z0717	6.9013115
Z0719	Z0716	6.2677747
Z0719	Z0718	4.4167862
Z0719	Z0719	0.0000000
Z0719	Z0720	3.9672661
Z0719	Z0721	12.6343183
Z0719	Z0722	16.4916524
Z0719	Z0731	79.2972597
Z0719	Z0730	78.5339735
Z0719	Z0723	75.5879885
Z0719	Z0725	76.5412209
Z0719	Z0724	76.7745296
Z0719	Z0727	78.0629746
Z0719	Z0726	79.1204613
Z0719	Z0728	80.0627810
Z0719	Z0729	80.1699108
Z0719	Z0733	80.4430979
Z0719	Z0734	83.5982231
Z0719	Z0732	77.5839371
Z0719	Z0735	83.2342718
Z0719	Z0736	82.5915407
Z0719	Z0737	82.7200756
Z0719	Z0738	85.2162156
Z0719	Z0739	87.1740145
Z0719	Z0740	89.9958760
Z0719	Z0741	92.7901660
Z0719	Z0742	94.6892370
Z0719	Z0743	99.0361979
Z0719	Z0746	102.7721606
Z0719	Z0748	102.1366780
Z0719	Z0747	102.1487621
Z0719	Z0744	98.5796313
Z0719	Z0745	99.8558811
Z0719	Z0751	101.3613067
Z0719	Z0749	102.7825326
Z0719	Z0750	107.5492933
Z0719	Z0752	116.5950599
Z0719	Z0753	118.1375893
Z0719	Z0754	117.1352317
Z0719	Z0755	120.8404092
Z0719	Z0756	121.9948991
Z0719	Z0757	123.7684758
Z0719	Z0758	124.0458339
Z0719	Z0759	126.8228721
Z0719	Z0760	152.6530186
Z0719	Z0761	157.8380046
Z0719	Z0763	158.3606886
Z0719	Z0762	158.5495708
Z0719	Z0764	158.7383369
Z0719	Z0768	161.1564510
Z0719	Z0767	165.3842523
Z0719	Z0765	162.1402566
Z0719	Z0769	162.1640296
Z0719	Z0771	161.8510358
Z0719	Z0772	170.8512830
Z0719	Z0774	177.6975917
Z0719	Z0775	169.7698636
Z0719	Z0776	176.3295880
Z0719	Z0777	176.2066247
Z0719	Z0781	175.5732534
Z0719	Z0779	176.1998121
Z0719	Z0780	176.7668037
Z0719	Z0782	178.6098298
Z0720	Z0557	1171.5567846
Z0720	Z0558	1145.8886004
Z0720	Z0559	1141.2812597
Z0720	Z0356	987.6618988
Z0720	Z0357	987.0052654
Z0720	Z0358	984.9966340
Z0720	Z0560	962.3776267
Z0720	Z0561	946.2556446
Z0720	Z0562	938.5354920
Z0720	Z0562mother	937.8770953
Z0720	Z0565	922.1703216
Z0720	Z0563	921.5675485
Z0720	Z0564	919.1893121
Z0720	Z0569	917.1560808
Z0720	Z0568	915.5803175
Z0720	Z0567	921.0860575
Z0720	Z0566	918.9260650
Z0720	Z0570	915.2793592
Z0720	Z0571	909.5530676
Z0720	Z0572	909.6048888
Z0720	Z0573	909.5880444
Z0720	Z0574	905.8088862
Z0720	Z0575	903.2753714
Z0720	Z0577	901.5041693
Z0720	Z0576	899.0717282
Z0720	Z0578	896.5150540
Z0720	Z0579	879.8397150
Z0720	Z0580	866.8970990
Z0720	Z0581	865.0944458
Z0720	Z0582	861.8994724
Z0720	Z0583	850.4134724
Z0720	Z0585	825.3367364
Z0720	Z0586	826.2611222
Z0720	Z0587	821.3683508
Z0720	Z0588	797.1539625
Z0720	Z0591	791.8778040
Z0720	Z0589	791.6521790
Z0720	Z0590	787.7189370
Z0720	Z0592	789.1925370
Z0720	Z0784	786.2076452
Z0720	Z0594	784.2438859
Z0720	Z0595	783.3485082
Z0720	Z0596	781.9074117
Z0720	Z0783	779.2540811
Z0720	Z0597	779.5543335
Z0720	Z0598	786.4604012
Z0720	Z0599	779.7385594
Z0720	Z0600	778.7957305
Z0720	Z0301	777.7913617
Z0720	Z0862	781.5035003
Z0720	Z0861	778.8163689
Z0720	Z0302	768.6440281
Z0720	Z0303	765.3284164
Z0720	Z0307	764.2845785
Z0720	Z0306	763.0946013
Z0720	Z0305	761.1849401
Z0720	Z0304	761.4007740
Z0720	Z0311	758.7466904
Z0720	Z0308	756.0024366
Z0720	Z0310	756.6914452
Z0720	Z0309	756.0973273
Z0720	Z0313	752.1935068
Z0720	Z0317	750.4175713
Z0720	Z0312	749.2457603
Z0720	Z0318	747.5956945
Z0720	Z0316	747.3848842
Z0720	Z0314	745.6372998
Z0720	Z0315	743.8850836
Z0720	Z0319	737.5690049
Z0720	Z0320	733.7766263
Z0720	Z0321	732.6900535
Z0720	Z0324	731.3897765
Z0720	Z0322	733.0439883
Z0720	Z0323	733.2005451
Z0720	Z0325	737.9661662
Z0720	Z0326	724.1847654
Z0720	Z0327	720.8995519
Z0720	Z0328	718.9431948
Z0720	Z0329	710.4447976
Z0720	Z0330	711.4921085
Z0720	Z0331	710.7549227
Z0720	Z0332	707.7596004
Z0720	Z0333	707.7204985
Z0720	Z0785	702.7609497
Z0720	Z0334	703.1833440
Z0720	Z0335	702.6858235
Z0720	Z0336	700.2476765
Z0720	Z0338	692.5091252
Z0720	Z0337	692.5899229
Z0720	Z0339	690.0663570
Z0720	Z0340	688.0518947
Z0720	Z0343	677.0789910
Z0720	Z0341	676.4712081
Z0720	Z0342	659.9060407
Z0720	Z0344	656.3347458
Z0720	Z0349	653.6876086
Z0720	Z0359	648.4500617
Z0720	Z0348	647.9345438
Z0720	Z0347	645.4634938
Z0720	Z0346	643.3865256
Z0720	Z0345	645.4777618
Z0720	Z0350	641.9295869
Z0720	Z0353	640.0245020
Z0720	Z0352	641.7044673
Z0720	Z0351	639.8361568
Z0720	Z0354	638.8593530
Z0720	Z0355	638.2884505
Z0720	Z0360	629.8246636
Z0720	Z0361	620.4565684
Z0720	Z0362	619.2089405
Z0720	Z0364	615.8663801
Z0720	Z0365	618.1946426
Z0720	Z0366	588.3615385
Z0720	Z0367	586.2299939
Z0720	Z0368	579.7725451
Z0720	Z0369	527.1745674
Z0720	Z0370	461.8800970
Z0720	Z0371	459.5054657
Z0720	Z0372	460.6079674
Z0720	Z0373	464.6401302
Z0720	Z0374	466.5563704
Z0720	Z0375	461.3700954
Z0720	Z0376	468.6831925
Z0720	Z0377	462.2620988
Z0720	Z0378	443.1456079
Z0720	Z0379	439.7773803
Z0720	Z0380	443.0710629
Z0720	Z0381	441.2087008
Z0720	Z0382	447.7174332
Z0720	Z0383	360.6034290
Z0720	Z0384	298.0127897
Z0720	Z0385	281.7751027
Z0720	Z0386	238.0214673
Z0720	Z0387	235.9366629
Z0720	Z0388	223.7006582
Z0720	Z0389	207.8792390
Z0720	Z0390	166.7412250
Z0720	Z0391	169.3115817
Z0720	Z0392	155.4767330
Z0720	Z0393	148.8467158
Z0720	Z0863	142.6106886
Z0720	Z0394	136.4118763
Z0720	Z0395	119.2704934
Z0720	Z0396	118.9560864
Z0720	Z0398	114.2368251
Z0720	Z0397	113.2570691
Z0720	Z0399	105.7374078
Z0720	Z0400	106.6701102
Z0720	Z0701	104.2323990
Z0720	Z0702	101.6262348
Z0720	Z0703	57.0500219
Z0720	Z0704	52.1298427
Z0720	Z0705	48.7746512
Z0720	Z0706	39.7181369
Z0720	Z0707	34.2880519
Z0720	Z0709	36.3774573
Z0720	Z0708	34.2410353
Z0720	Z0710	29.5479712
Z0720	Z0711	20.6103663
Z0720	Z0713	18.0352460
Z0720	Z0712	18.1365322
Z0720	Z0715	20.1885537
Z0720	Z0714	12.0829839
Z0720	Z0717	9.6568370
Z0720	Z0716	9.1622377
Z0720	Z0718	5.5530172
Z0720	Z0719	3.9672661
Z0720	Z0720	0.0000000
Z0720	Z0721	8.9974441
Z0720	Z0722	12.9742283
Z0720	Z0731	82.4661688
Z0720	Z0730	81.5733792
Z0720	Z0723	78.5285681
Z0720	Z0725	79.4570079
Z0720	Z0724	79.6838880
Z0720	Z0727	80.9704391
Z0720	Z0726	82.0575713
Z0720	Z0728	82.9658876
Z0720	Z0729	83.0672655
Z0720	Z0733	83.1497589
Z0720	Z0734	86.1901880
Z0720	Z0732	80.1053712
Z0720	Z0735	85.6483041
Z0720	Z0736	84.9845927
Z0720	Z0737	85.1100211
Z0720	Z0738	87.5633953
Z0720	Z0739	89.4571450
Z0720	Z0740	92.2915560
Z0720	Z0741	95.0918698
Z0720	Z0742	96.9463460
Z0720	Z0743	101.2808397
Z0720	Z0746	104.9542881
Z0720	Z0748	104.2546853
Z0720	Z0747	104.2391865
Z0720	Z0744	100.6811467
Z0720	Z0745	101.8918770
Z0720	Z0751	103.3694544
Z0720	Z0749	104.6736576
Z0720	Z0750	109.2448484
Z0720	Z0752	118.1489501
Z0720	Z0753	119.6700681
Z0720	Z0754	118.6159757
Z0720	Z0755	122.2862826
Z0720	Z0756	123.5625874
Z0720	Z0757	125.2416305
Z0720	Z0758	125.5154751
Z0720	Z0759	128.1482364
Z0720	Z0760	153.5186976
Z0720	Z0761	158.6974571
Z0720	Z0763	159.1778292
Z0720	Z0762	159.3659537
Z0720	Z0764	159.4289923
Z0720	Z0768	161.8150083
Z0720	Z0767	166.0993067
Z0720	Z0765	162.8404336
Z0720	Z0769	162.7847158
Z0720	Z0771	162.4321797
Z0720	Z0772	171.4666898
Z0720	Z0774	178.2484954
Z0720	Z0775	170.2721850
Z0720	Z0776	176.7700710
Z0720	Z0777	176.6455462
Z0720	Z0781	175.8423365
Z0720	Z0779	176.4614320
Z0720	Z0780	176.9752404
Z0720	Z0782	178.7724187
Z0721	Z0557	1176.0358175
Z0721	Z0558	1150.2018582
Z0721	Z0559	1145.5946503
Z0721	Z0356	991.4201888
Z0721	Z0357	990.7590597
Z0721	Z0358	988.7427909
Z0721	Z0560	966.0460730
Z0721	Z0561	949.8530919
Z0721	Z0562	942.1139206
Z0721	Z0562mother	941.4466928
Z0721	Z0565	925.6904058
Z0721	Z0563	925.0388068
Z0721	Z0564	922.6549089
Z0721	Z0569	920.5821867
Z0721	Z0568	918.9736145
Z0721	Z0567	924.4597082
Z0721	Z0566	922.2917957
Z0721	Z0570	918.5666012
Z0721	Z0571	912.8295074
Z0721	Z0572	912.8777667
Z0721	Z0573	912.8128157
Z0721	Z0574	908.9970572
Z0721	Z0575	906.4793741
Z0721	Z0577	904.6926904
Z0721	Z0576	902.2781441
Z0721	Z0578	899.6652146
Z0721	Z0579	882.8765346
Z0721	Z0580	869.8952310
Z0721	Z0581	868.0710057
Z0721	Z0582	864.8733933
Z0721	Z0583	853.3360783
Z0721	Z0585	828.1236614
Z0721	Z0586	829.0177479
Z0721	Z0587	824.0839504
Z0721	Z0588	799.6825433
Z0721	Z0591	794.4466436
Z0721	Z0589	794.2025279
Z0721	Z0590	790.2929888
Z0721	Z0592	791.7316245
Z0721	Z0784	788.7162634
Z0721	Z0594	786.7493810
Z0721	Z0595	785.8488649
Z0721	Z0596	784.4069049
Z0721	Z0783	781.7861174
Z0721	Z0597	782.0306897
Z0721	Z0598	788.8940310
Z0721	Z0599	782.1834272
Z0721	Z0600	781.2353045
Z0721	Z0301	780.2315690
Z0721	Z0862	783.8934679
Z0721	Z0861	781.1791488
Z0721	Z0302	771.0768906
Z0721	Z0303	767.6817081
Z0721	Z0307	766.6113468
Z0721	Z0306	765.4139832
Z0721	Z0305	763.5120857
Z0721	Z0304	763.7074310
Z0721	Z0311	761.0518323
Z0721	Z0308	758.2884191
Z0721	Z0310	758.9623972
Z0721	Z0309	758.3647386
Z0721	Z0313	754.3993391
Z0721	Z0317	752.6368963
Z0721	Z0312	751.4984727
Z0721	Z0318	749.7619706
Z0721	Z0316	749.5712204
Z0721	Z0314	747.8525010
Z0721	Z0315	746.1088395
Z0721	Z0319	739.7106403
Z0721	Z0320	735.9546003
Z0721	Z0321	734.8486394
Z0721	Z0324	733.4259646
Z0721	Z0322	735.0461485
Z0721	Z0323	735.1951214
Z0721	Z0325	739.9578316
Z0721	Z0326	726.1094918
Z0721	Z0327	722.8275714
Z0721	Z0328	720.8860385
Z0721	Z0329	712.2831084
Z0721	Z0330	713.2935626
Z0721	Z0331	712.5575236
Z0721	Z0332	709.5120918
Z0721	Z0333	709.4581496
Z0721	Z0785	704.5749749
Z0721	Z0334	704.9125470
Z0721	Z0335	704.3549203
Z0721	Z0336	701.8907369
Z0721	Z0338	694.1188533
Z0721	Z0337	694.1901590
Z0721	Z0339	691.5923003
Z0721	Z0340	689.5584850
Z0721	Z0343	678.5991480
Z0721	Z0341	677.9034127
Z0721	Z0342	661.4919278
Z0721	Z0344	657.9261756
Z0721	Z0349	655.0266807
Z0721	Z0359	649.6958477
Z0721	Z0348	649.3075920
Z0721	Z0347	646.8350425
Z0721	Z0346	644.8028326
Z0721	Z0345	646.9297682
Z0721	Z0350	643.3923839
Z0721	Z0353	641.4698337
Z0721	Z0352	643.0530785
Z0721	Z0351	641.1892981
Z0721	Z0354	640.2180767
Z0721	Z0355	639.6706159
Z0721	Z0360	631.1887066
Z0721	Z0361	621.7581322
Z0721	Z0362	620.5436665
Z0721	Z0364	617.2034356
Z0721	Z0365	619.4375440
Z0721	Z0366	589.9794874
Z0721	Z0367	587.8953564
Z0721	Z0368	581.3836418
Z0721	Z0369	528.9403506
Z0721	Z0370	463.6087251
Z0721	Z0371	461.1412029
Z0721	Z0372	461.9053072
Z0721	Z0373	465.9748493
Z0721	Z0374	467.8031398
Z0721	Z0375	462.5561956
Z0721	Z0376	469.8507258
Z0721	Z0377	463.2863154
Z0721	Z0378	444.7597142
Z0721	Z0379	441.4195186
Z0721	Z0380	444.8025216
Z0721	Z0381	442.8451496
Z0721	Z0382	449.7088680
Z0721	Z0383	363.2237803
Z0721	Z0384	301.3896481
Z0721	Z0385	285.4911818
Z0721	Z0386	241.2686853
Z0721	Z0387	239.3162462
Z0721	Z0388	227.7100404
Z0721	Z0389	211.4860071
Z0721	Z0390	170.6169408
Z0721	Z0391	173.5555384
Z0721	Z0392	160.1012745
Z0721	Z0393	153.6162661
Z0721	Z0863	146.5333836
Z0721	Z0394	140.9200128
Z0721	Z0395	123.3895368
Z0721	Z0396	123.2431893
Z0721	Z0398	118.8247154
Z0721	Z0397	117.5022302
Z0721	Z0399	109.9247825
Z0721	Z0400	110.6116884
Z0721	Z0701	108.4074877
Z0721	Z0702	105.8096177
Z0721	Z0703	64.1616412
Z0721	Z0704	58.4112361
Z0721	Z0705	55.5050574
Z0721	Z0706	46.2008874
Z0721	Z0707	40.4328048
Z0721	Z0709	40.8653521
Z0721	Z0708	38.5419265
Z0721	Z0710	35.5072415
Z0721	Z0711	26.8679809
Z0721	Z0713	26.6379973
Z0721	Z0712	26.7855073
Z0721	Z0715	29.0285532
Z0721	Z0714	21.0316072
Z0721	Z0717	18.6016800
Z0721	Z0716	18.1376790
Z0721	Z0718	14.2523682
Z0721	Z0719	12.6343183
Z0721	Z0720	8.9974441
Z0721	Z0721	0.0000000
Z0721	Z0722	4.0219647
Z0721	Z0731	86.7445733
Z0721	Z0730	85.4549296
Z0721	Z0723	82.1332503
Z0721	Z0725	82.9818323
Z0721	Z0724	83.1881722
Z0721	Z0727	84.4603505
Z0721	Z0726	85.6281087
Z0721	Z0728	86.4298079
Z0721	Z0729	86.5135608
Z0721	Z0733	86.0442514
Z0721	Z0734	88.7418486
Z0721	Z0732	82.5057119
Z0721	Z0735	87.7152598
Z0721	Z0736	86.9995460
Z0721	Z0737	87.1157052
Z0721	Z0738	89.4370270
Z0721	Z0739	91.1469868
Z0721	Z0740	93.9967601
Z0721	Z0741	96.7963703
Z0721	Z0742	98.5212789
Z0721	Z0743	102.7991367
Z0721	Z0746	106.2884801
Z0721	Z0748	105.4238882
Z0721	Z0747	105.3364533
Z0721	Z0744	101.8258067
Z0721	Z0745	102.8599407
Z0721	Z0751	104.2578865
Z0721	Z0749	105.2558264
Z0721	Z0750	109.3128615
Z0721	Z0752	117.8281342
Z0721	Z0753	119.2907373
Z0721	Z0754	118.1148530
Z0721	Z0755	121.6861360
Z0721	Z0756	123.2544368
Z0721	Z0757	124.6965757
Z0721	Z0758	124.9608967
Z0721	Z0759	127.2369306
Z0721	Z0760	151.4633385
Z0721	Z0761	156.6160723
Z0721	Z0763	156.9996334
Z0721	Z0762	157.1856342
Z0721	Z0764	156.9666308
Z0721	Z0768	159.2762107
Z0721	Z0767	163.6774490
Z0721	Z0765	160.3920422
Z0721	Z0769	160.1600528
Z0721	Z0771	159.7210650
Z0721	Z0772	168.8133860
Z0721	Z0774	175.4413785
Z0721	Z0775	167.3731311
Z0721	Z0776	173.7251922
Z0721	Z0777	173.5975029
Z0721	Z0781	172.4318059
Z0721	Z0779	173.0340342
Z0721	Z0780	173.4345758
Z0721	Z0782	175.1324896
Z0722	Z0557	1178.6455173
Z0722	Z0558	1152.7468756
Z0722	Z0559	1148.1397800
Z0722	Z0356	993.7475640
Z0722	Z0357	993.0846491
Z0722	Z0358	991.0653631
Z0722	Z0560	968.3379634
Z0722	Z0561	952.1168166
Z0722	Z0562	944.3701668
Z0722	Z0562mother	943.6994024
Z0722	Z0565	927.9235387
Z0722	Z0563	927.2522769
Z0722	Z0564	924.8661503
Z0722	Z0569	922.7775375
Z0722	Z0568	921.1557473
Z0722	Z0567	926.6337694
Z0722	Z0566	924.4627037
Z0722	Z0570	920.7058089
Z0722	Z0571	914.9644720
Z0722	Z0572	915.0112854
Z0722	Z0573	914.9268105
Z0722	Z0574	911.0962721
Z0722	Z0575	908.5850862
Z0722	Z0577	906.7921540
Z0722	Z0576	904.3849409
Z0722	Z0578	901.7492003
Z0722	Z0579	884.9147573
Z0722	Z0580	871.9180039
Z0722	Z0581	870.0850118
Z0722	Z0582	866.8864092
Z0722	Z0583	855.3284263
Z0722	Z0585	830.0611188
Z0722	Z0586	830.9427250
Z0722	Z0587	825.9922049
Z0722	Z0588	801.5144417
Z0722	Z0591	796.2953614
Z0722	Z0589	796.0436139
Z0722	Z0590	792.1440034
Z0722	Z0592	793.5681416
Z0722	Z0784	790.5402852
Z0722	Z0594	788.5721801
Z0722	Z0595	787.6695699
Z0722	Z0596	786.2273038
Z0722	Z0783	783.6200703
Z0722	Z0597	783.8415968
Z0722	Z0598	790.6869924
Z0722	Z0599	783.9812860
Z0722	Z0600	783.0310037
Z0722	Z0301	782.0275669
Z0722	Z0862	785.6684993
Z0722	Z0861	782.9429926
Z0722	Z0302	772.8701802
Z0722	Z0303	769.4421119
Z0722	Z0307	768.3607720
Z0722	Z0306	767.1603841
Z0722	Z0305	765.2617858
Z0722	Z0304	765.4486070
Z0722	Z0311	762.7924803
Z0722	Z0308	760.0212060
Z0722	Z0310	760.6889042
Z0722	Z0309	760.0897954
Z0722	Z0313	756.0989039
Z0722	Z0317	754.3421540
Z0722	Z0312	753.2176812
Z0722	Z0318	751.4452247
Z0722	Z0316	751.2628495
Z0722	Z0314	749.5562317
Z0722	Z0315	747.8162048
Z0722	Z0319	741.3840214
Z0722	Z0320	737.6432995
Z0722	Z0321	736.5292972
Z0722	Z0324	735.0555344
Z0722	Z0322	736.6614019
Z0722	Z0323	736.8071914
Z0722	Z0325	741.5684811
Z0722	Z0326	727.6926649
Z0722	Z0327	724.4122706
Z0722	Z0328	722.4770427
Z0722	Z0329	713.8305993
Z0722	Z0330	714.8255021
Z0722	Z0331	714.0899796
Z0722	Z0332	711.0235862
Z0722	Z0333	710.9633922
Z0722	Z0785	706.1126082
