tree	4S0238	4S0239	4S0237	4S0236	4S0235	4S0234	4S0233	4S0232	4S0231	4S0230	4S0229	4S0228	4S0227	4S0225	4S0226	4S0224	4S0223	4S0222	4S0221	4S0220	4S0219	4S0218	4S0217	4S0216	4S0215	4S0214	4S0213	4S0211	4S0210	4S0882	4S0883	4S0884	4S0207	4S0203	4S0202	4S0206	4S0206bis	4S0208	4S0204	4S0205	4S0201	4S0200	4S0199	4S0198	4S0196	4S0881	4S0195	4S0194	4S0197	4S0193	4S0192	4S0191	4S0190	4S0188	4S0187	4S0186	4S0184	4S0189	4S0182	4S0185	4S0183	4S0181	4S0180	4S0178	4S0179	4S0879	4S0880	4S0176	4S0175	4S0169	4S0168	4S0167	4S0170	4S0166	4S0165	4S0164	4S0878	4S0163	4S0162	4S0160	4S0159	4S0161	4S0877	4S0171	4S0172	4S0173	4S0174	4S0158
4S0213	0.000837363400245955	0.000873029018636339	0.000739149875281998	7.16912698266529e-05	0.000291275986531309	5.56261248302338e-05	8.30720897274007e-05	0.000195859211965134	0.000307552139215019	0.000200932364041317	0.000152022111955386	0.000148668437326413	0.000483018399032607	8.48679092065095e-05	0.000165216884500293	0.000197425610436454	0.0002618863827239	0.000273154890057671	0.000222741359677206	0.000311561197008522	0.000374180140508653	0.000199186234613788	0.000853432512824523	0.00164259692807847	0.00181359958248313	0.0388094116077835	0.00921509	0.10589364644587	0.00571756867074227	0.00153876717407933	0.00118129916039596	0.00176609341379554	0.000927461871601666	0.000806584688963779	0.000758300529190732	5.42133263939374e-06	5.38878481806506e-06	0.000566408029667363	0.000402614512960846	0.000707567092433657	0.000632015162923786	0.000331162234146479	0.000160163049865052	0.00059345791676194	0.000653122969608696	0.000590968606065645	0.000467359495215889	0.000793096577858393	0.000825983680982951	0.000579972813746517	0.000731342509119877	0.000431245130938772	0.000266699691170863	0.000233001709111469	0.000232042932333206	0.000210608902157972	0.000225971107764487	0.000246437554208503	0.000561533373196586	0.000223176665192649	0.000416042593700249	0.000248143293943507	0.000128685196783174	6.57930337881546e-05	6.86968776562662e-05	0.000254637359070189	0.000323455114386596	0.000253151143410557	0.000233301129024459	9.64349427610241e-05	1.27842055468511e-06	2.21638433849715e-05	0.000147534855077047	3.57563334890687e-05	2.56927430469986e-05	3.37285619561399e-05	2.15908124096838e-05	7.15554317211159e-05	4.41799385482288e-05	3.37735882380851e-05	2.69231934057598e-05	2.61664191115488e-05	2.80359503070823e-05	0.000156924744767315	8.34212000778669e-05	5.9764877757842e-05	6.10910467263592e-05	0.000174711382082743
4S0211	0.00371577338437411	0.00384630367109185	0.00331622913188181	0.000318236019159544	0.00129073797348356	0.000246212980137161	0.000367578458773794	0.000865549683589347	0.0013496998620466	0.000880871229890805	0.000654315629122438	0.000638794792899275	0.00204854655735057	0.000354222402525376	0.000689487601709257	0.000819839799015343	0.0010839893679683	0.00111308703748583	0.000905812459943918	0.00125944923845172	0.00150035069355418	0.000797188192634608	0.00336655442413755	0.00637190097929529	0.00698663344362086	0.106269989568044	0.374379324566741	0.00921509	0.0397588716151666	0.00958619905690672	0.00733341434534567	0.0106234030873635	0.00542514703432932	0.00444928228171322	0.00416350243922768	3.06694807275494e-05	3.04853516867099e-05	0.0031838389749646	0.00221983599130939	0.00384769469009674	0.00334144938234101	0.00174309288858841	0.000844408998827701	0.00307686941419162	0.00342554326955283	0.00307988870853071	0.00248180952475595	0.00418377850085947	0.004213095984604	0.0030071402858457	0.00376884739275662	0.00213880199317303	0.00132272585900168	0.00115531389873824	0.00115423136425961	0.0010507359943826	0.00112726545806219	0.00122219604529114	0.00282802247600494	0.00111241233927198	0.00209975943970469	0.00125496928463497	0.000647937460675711	0.000331134049777653	0.000345603201581666	0.0012949248399894	0.00164728391673962	0.00128794164316527	0.00118193610389503	0.000481298693993746	6.35893098030913e-06	0.000110248207373711	0.000730473428281813	0.000177580824565583	0.000127446914140031	0.000167331913521896	0.000107046937698382	0.000354339306560284	0.000218310808384746	0.000166616450485634	0.000132829236765045	0.000129116032553521	0.000138283962717231	0.000772300803452298	0.000410281615778525	0.000293982393187436	0.000300670112329054	0.000855887623490977
4S0210	0.00125068440927949	0.00127604810950936	0.00109913025582806	0.000100954399269477	0.000406318568231143	7.7024107825889e-05	0.000114659452248111	0.000268112809541665	0.000411417622879813	0.000266729976788351	0.00019027655605059	0.000183983743406615	0.000556596877725096	9.26718598865379e-05	0.000179749884368755	0.000213043200157833	0.00027738572005976	0.000276228134216023	0.000222735558188848	0.000304743921120501	0.000355542300529194	0.000187047011558958	0.00075055807303525	0.00135638560950138	0.00142921549892747	0.0129337580468003	0.0170872474637764	0.0336087853566689	0.00921509	0.0237217019380882	0.0161505965756482	0.0182620783616021	0.00657121211312613	0.00445735195582997	0.00406156913356552	3.3057079072266e-05	3.28586157100525e-05	0.00330305830579947	0.00209425928281444	0.00349618074504602	0.00260088056307817	0.00130534299669325	0.000635891918781835	0.00208624758237316	0.00241053920268123	0.00206108286628814	0.00174847242423538	0.00283635205741725	0.0025188105735819	0.001859666458201	0.00226990441380295	0.00112140753295713	0.000687859831152416	0.000596335729509453	0.000598154997339579	0.000548752565307752	0.000579933973446678	0.000624764877052549	0.00141280652618143	0.000570727436197072	0.00104055482943524	0.000613046625263716	0.000311135925464288	0.000158263547200518	0.000164853803704007	0.000639103078235427	0.000805090901459454	0.000619323073887683	0.000561951010984956	0.000216657493310074	2.82823839292042e-06	4.90339106967338e-05	0.000325872603698741	7.82523926974357e-05	5.60407014014793e-05	7.336775767071e-05	4.68941368592385e-05	0.000155005865147288	9.53143452918331e-05	7.21184098803179e-05	5.74204758562451e-05	5.57485594980161e-05	5.96401352279679e-05	0.000339291700267487	0.000178553036599104	0.000127472185899792	0.000130228191537732	0.000366330526401196
4S0882	0.00139993836820335	0.00142448475782286	0.00120807151026723	0.000109169675612468	0.000438085598080357	8.28316456170925e-05	0.000123136134556157	0.000287100768449066	0.000439029701569489	0.000283820424808152	0.000200760877845163	0.000193356000775659	0.000572459354668396	9.44574194588732e-05	0.000182909590136862	0.000217077513879043	0.000281044900456526	0.000278168917559296	0.000223564961572097	0.000304517483631846	0.000353299308133882	0.000185192904710886	0.000731299291424282	0.00130506972947312	0.00135653175610771	0.0111085109063803	0.0128361273767474	0.0226185934660753	0.0662134519759	0.00921509	0.0918010063714251	0.0851494520373701	0.0144918993351699	0.00969097592728738	0.00863934012902205	7.43789343777339e-05	7.39323887721105e-05	0.00717211544490173	0.00423777425511175	0.00701002846240223	0.00459773812319423	0.0022275703040075	0.00108798503495867	0.00329467344367208	0.00385963327558526	0.00317109870871838	0.00271477724916468	0.00429731937476657	0.00362198149233996	0.00267234949043224	0.00322156369444228	0.00150675351045943	0.000917991420052763	0.00079131258724116	0.00079244292214673	0.000728232864119289	0.00076046641644112	0.0008223090485287	0.0017853987396297	0.000747695382625633	0.00130301942285333	0.000757402716946339	0.000382162765895484	0.000193861119214842	0.000201773218814433	0.000788987897093282	0.000984837039214845	0.000750109878820806	0.000679443297917088	0.000257601158663055	3.35050249553274e-06	5.80851486945618e-05	0.00038912196465177	9.23150722036817e-05	6.61199106991757e-05	8.63836626969666e-05	5.52257773579281e-05	0.000182655218608765	0.000112472313145778	8.47899529200882e-05	6.74479146796186e-05	6.54199735596229e-05	6.99710115587719e-05	0.000404054724702612	0.000211477409054737	0.000150582718626621	0.00015362342696094	0.000431210369073757
4S0883	0.0015836469101237	0.00160673682291752	0.001374735683826	0.000123810912885706	0.00049658426807361	9.38629851561415e-05	0.000139527290305298	0.000325208157508931	0.000496123875069607	0.000320653074430549	0.000225463846795416	0.000217075040471563	0.000640756728380076	0.000105272082184579	0.000203863195943764	0.000241574975834538	0.000312582569110184	0.000308156675917077	0.000247589614637696	0.000336810799750023	0.000390101996751748	0.000204443520526418	0.00080540678606021	0.00143316164955267	0.00148873512656051	0.0117730909537573	0.0132687637375993	0.0232988688476898	0.060701359130486	0.123610938303796	0.00921509	0.131493259421756	0.0222142408994302	0.0103388920830616	0.00932199877533656	9.7926630334608e-05	9.73387124407142e-05	0.00931887702482315	0.00526104152979362	0.00813084667970511	0.00536898463743535	0.00263896046014346	0.00129255501163919	0.00393173389422581	0.00467538533708428	0.00384620353140228	0.00337281648691186	0.00531004258645355	0.00434094219151296	0.00325828489141679	0.00390921272907139	0.00177954838181861	0.00108529979138245	0.00093608205699799	0.000939912603944509	0.000865559896114247	0.000904847998661684	0.000973872189759972	0.00214164323982777	0.000889195171157355	0.00156514022645013	0.00091076546947405	0.000458318845103474	0.000232427676417305	0.000241852627071122	0.000951806948744673	0.00118871176420487	0.00090450679586397	0.000817318119446898	0.000307249283879073	3.98897172785492e-06	6.91550166637578e-05	0.000462242213545302	0.00010981018383153	7.86033197657748e-05	0.000102695137521765	6.56334430243628e-05	0.000216949174375062	0.000133450673573117	0.000100517145521013	7.99595426967267e-05	7.75600457941987e-05	8.29384760894883e-05	0.000478485705389849	0.000250341795921415	0.000178266675849994	0.000181913355268637	0.000509435988493824
4S0884	0.0109108643647372	0.0110729124907004	0.00936245740782583	0.00083851423607012	0.0033595696706228	0.000634381383658068	0.000942451926093278	0.0021941806445285	0.0033465063497127	0.00216041073739232	0.00151823770212365	0.00145944896179527	0.00427410264424794	0.000701063744103267	0.00135662212407557	0.00160979085179216	0.00207852496937663	0.00204793882524479	0.00164338848843049	0.00223282918931641	0.00258225188105607	0.00135137359103423	0.00529465907010725	0.00938653832567265	0.00969969522102711	0.0750344091259524	0.0816567089376212	0.138931238992708	0.282532025925421	0.471953220389955	0.541266472030277	0.00921509	0.190617345094342	0.102350673828734	0.0912841560726944	0.000987781023089175	0.000981850724693953	0.0913725985629774	0.0494185005440275	0.0769868595808055	0.0466017689291375	0.0222926478780288	0.0109260483395021	0.0315531179014078	0.0375683984414629	0.0301337616415532	0.0262005294956148	0.0407631617365238	0.0329014072981804	0.0244375759517386	0.0291962374713365	0.0131008214884332	0.00795667065430856	0.0068397348218529	0.00685138760527276	0.00630741915907185	0.00654791449587426	0.0070806751059898	0.0151239349503104	0.00643344692372442	0.0109905686640416	0.00634635200999123	0.00318979527576273	0.00161568320800967	0.00168080076808935	0.00661510001249691	0.00821942046820485	0.00622664464014403	0.00563096338097032	0.00211117367317174	2.7392652106519e-05	0.000474874790287197	0.00319152315634448	0.000752945549581603	0.00053921543037925	0.000703747137347705	0.000449914216179136	0.00148820360489082	0.000916686634585358	0.000689608095762848	0.000548318172420573	0.000531585895186621	0.000568463184747577	0.00330590689695542	0.00172537411509573	0.00122699114593045	0.0012510174044989	0.00350489261670972
4S0207	0.00160410371658012	0.00161311897095937	0.00139029959995227	0.000122639313331467	0.000490154128780252	9.23898668316571e-05	0.000137167366027825	0.000318722129447836	0.000482428069184231	0.000310924177704548	0.000214420414607887	0.000205656329880833	0.00059318649920006	9.59311015085263e-05	0.000185562205785158	0.000219418246512754	0.000282374741296853	0.000274862095641114	0.000220165141927154	0.000297745831673326	0.000342267548522055	0.000178830140415691	0.000693110697748391	0.00121539353151558	0.00124891891212433	0.00867366086063629	0.00870052440866093	0.0143952405095537	0.0206269079982071	0.0162972215222039	0.0185528347562718	0.0386752901199347	0.00921509	0.00976157439766205	0.00929220163135194	0.000256478795114385	0.000254938984415938	0.0236484115167399	0.0105555577076864	0.0113857096996484	0.00794255197706944	0.00413792833761074	0.00205489328514943	0.00611281817038329	0.00779974279982659	0.00624097959910664	0.00603937768940269	0.00907799539044269	0.00635877085692869	0.00503687956223438	0.00587868832452558	0.00234507980292256	0.0014256604467469	0.0012252832575476	0.00123746621814487	0.00114792382592314	0.00118990967848105	0.00126922988365125	0.00277044738400464	0.00116669556188873	0.00201211362040493	0.00115747616953551	0.000575574051421215	0.000290893763550634	0.000302275962150969	0.00121717200896788	0.00150712369137512	0.00113245656819909	0.00101636183273075	0.000368993759035778	4.7551174513981e-06	8.2435562085427e-05	0.000552734420842022	0.000130121020192626	9.30369135572809e-05	0.000121309383601232	7.74970820840329e-05	0.000255999129622627	0.000157342804152232	0.000117874723799843	9.36866714929517e-05	9.08000706230878e-05	9.70336109614543e-05	0.000566823813422727	0.000294768689624901	0.000209399784543487	0.000213512374054823	0.000593747040335672
4S0203	0.00173710033397096	0.00177342960598348	0.00142495325824371	0.000126283596797348	0.000504824962567505	9.50947748139638e-05	0.000141043352091838	0.000327470141697113	0.000501045862240713	0.000322488935023568	0.000228441860994955	0.00021868213724321	0.000628426922277464	0.000103226303286764	0.000199290809763071	0.000237975609513412	0.000305556005805751	0.000302200586369831	0.000241702749801582	0.000327730779494911	0.000378158103366738	0.000197106197515274	0.000761930503686425	0.00134052137296477	0.00136480303761269	0.0102034774023225	0.0101457402865741	0.0158300313302658	0.0187607404510387	0.0146130266725447	0.0115780975286177	0.0278449390791763	0.0130889337845448	0.00921509	0.306503742877287	0.000151379238285113	0.000150470409270495	0.0158725610511323	0.0124494323224495	0.0387233855637643	0.0154301936543754	0.00611788403124795	0.00295899292679758	0.00704947849965347	0.0079020917168279	0.00587087194112764	0.00454151939364673	0.00701143232420865	0.00608296050387233	0.00415039336434541	0.00497889353535682	0.00232048412222638	0.00138820710591614	0.00117976314992057	0.00116545551338715	0.00106608506030744	0.00108182271716854	0.00120014498037319	0.00228819908798993	0.00106375272568355	0.00163234043366808	0.000920919207719018	0.000464271049646042	0.000234549308743997	0.000243989280042664	0.000946116423338405	0.00115841171133237	0.000869394341567053	0.000792224037368182	0.000300526824500748	3.90840261284136e-06	6.7745435547701e-05	0.000464378067103755	0.000107194692568607	7.69615184216316e-05	0.000100154519044614	6.41275421340306e-05	0.00021278456603634	0.000131850788200971	9.90357692939368e-05	7.86433321677228e-05	7.61248679677996e-05	8.14467359857111e-05	0.000485167237674092	0.00025168936187527	0.000178308646930319	0.000181272151043849	0.000510944416595092
4S0202	0.00175325506869601	0.00178950278310282	0.00143478606700612	0.000126936733587684	0.000507276472351473	9.55299069470484e-05	0.00014166728455896	0.0003288162876709	0.000502952646894194	0.000323616407127034	0.000229060866227654	0.000219182101238983	0.000628450520873928	0.000103136680139232	0.00019908423067859	0.000237760341909179	0.000305104468950033	0.000301558367000962	0.000241109860970556	0.000326777261270895	0.000376841350141742	0.00019635070993451	0.000757826664167216	0.00133166714844287	0.00135413331131294	0.0100241904066854	0.00986965343718679	0.0153277149264097	0.0176886086813315	0.0134796933182302	0.0108018718277031	0.0256967232675056	0.0128922822197558	0.317148425123041	0.00921509	0.000154464631478086	0.000153537278821211	0.0164394185263011	0.0134811665408175	0.0463985367020231	0.0172317216849753	0.00667490582769162	0.00322572490360476	0.00749487292128704	0.00837873483949913	0.0061686416029637	0.00473830963147808	0.00729853484530171	0.00632969752599127	0.00429894663637521	0.00515277794030506	0.00239315008998863	0.00142984923197064	0.0012139205715978	0.00119836710523522	0.00109609655395858	0.00111002762317211	0.00123307991511321	0.00233231549218395	0.00109142510927491	0.00166139134491219	0.000935477952857932	0.000471453871068006	0.000238104236636493	0.000247671555238228	0.000960465809483909	0.00117449561803077	0.000880503373299813	0.000802483364528992	0.000304164739772518	3.95491215101752e-06	6.85509422031143e-05	0.000470508192266108	0.00010842682482758	7.78534767251041e-05	0.00010128905235332	6.48583708004963e-05	0.000215241970926587	0.000133414089345001	0.000100175756920467	7.95395086802477e-05	7.69825117275001e-05	8.23641910402171e-05	0.000491601141128366	0.000254864451844438	0.000180497905791322	0.000183460157291784	0.000517117950231494
4S0206	0.00166335854149663	0.00167935592409486	0.00140191031966361	0.000122996533790406	0.000490998132336004	9.24258194672011e-05	0.000137091475672561	0.000318065543799208	0.000482642755300567	0.000310543301486458	0.000215495360255324	0.00020621910483911	0.000589088967689404	9.54792398720686e-05	0.000184451398656997	0.000218966307733637	0.000280991348669495	0.000274441494339369	0.000219461941083752	0.000296605000727172	0.000340748430157145	0.00017767068554555	0.000684385680423671	0.00119674261637213	0.00122077835888525	0.00847181628750744	0.00827285750880778	0.0132377434086754	0.0168792538916457	0.0136062465350259	0.0133039233361239	0.0326010783747337	0.0417207001872283	0.0183646238415753	0.0181099811118634	0.00921509	0.96352190188032	0.217397719301675	0.0351414291625546	0.0280404433072895	0.0150629774458717	0.00711198692909463	0.00354046015698905	0.00862936504829745	0.010845568360843	0.00793518358759682	0.00710133242928712	0.0104233009303081	0.00747801426335177	0.00557865843296842	0.00650192747584611	0.00262343164232928	0.00157703618247523	0.00134378157504147	0.00134415719690765	0.00124179355264055	0.00126515997548467	0.00137401908510447	0.00276039308425329	0.00124102987137226	0.00197784333769939	0.00111881833329971	0.000557786579295776	0.000281404228620132	0.000292417478315417	0.00116378553347766	0.00142594236055537	0.00106478303661453	0.000961320111849842	0.000352614993996346	4.55328923461458e-06	7.89284920087257e-05	0.000536526911843062	0.00012444580818622	8.9143134881581e-05	0.000116009513003317	7.41921400503254e-05	0.000245629133351836	0.000151603954560182	0.000113485190853567	9.01211657506867e-05	8.72538891055533e-05	9.32798446690107e-05	0.000553723208224405	0.000286829631490733	0.000203247032021386	0.000206829694451673	0.000577769355144227
4S0206bis	0.00165308974533562	0.0016689883675903	0.00139325558230573	0.000122237210828762	0.000487966939955883	9.18552257699042e-05	0.000136245137144834	0.000316101956181967	0.00047966314510281	0.000308626152668223	0.000214164992885392	0.000204946004723129	0.000585452208458614	9.48897957880697e-05	0.000183312682158318	0.000217614512360511	0.000279256639759474	0.000272747221160624	0.000218107085902583	0.000294773900446133	0.000338644809029063	0.000176573829992079	0.000680160603945895	0.00118935448826978	0.00121324184537212	0.00841951526376565	0.00822178476333068	0.0131560197842708	0.0167750492879844	0.0135222479450052	0.0132217911478601	0.0323998145941913	0.0414631361352039	0.0182512492599093	0.0179981785750814	0.963357235532132	0.00921509	0.216055607658464	0.0349244824466937	0.027867334750473	0.0149699856818529	0.00706808085457571	0.00351860301509132	0.0085760913923362	0.0107786129041755	0.00788619548267033	0.00705749213065716	0.0103589523548759	0.00743184850759692	0.00554421841004438	0.00646178762250875	0.00260723580474806	0.00156730030010689	0.0013354856973129	0.0013358590002657	0.00123412730116921	0.00125734947066854	0.00136553653515851	0.00274335171091177	0.0012333683345112	0.00196563305977881	0.00111191127320459	0.00055434306634217	0.000279666970782778	0.000290612229835413	0.00115660086696093	0.0014171392606388	0.00105820956511941	0.000955385371967975	0.000350438114263967	4.52517936061814e-06	7.8441224486112e-05	0.000533214646113717	0.000123677538083608	8.85928069406017e-05	0.000115293324633792	7.37341125451789e-05	0.000244112734187934	0.000150668022788563	0.00011278458646606	8.95647999054411e-05	8.67152244826669e-05	9.27039786203266e-05	0.000550304780619639	0.000285058879758478	0.000201992280090225	0.000205552824841555	0.000574202477896754
4S0208	0.0189165252546711	0.0190914482427319	0.0158935911422357	0.00139115259432798	0.00555107310433069	0.00104454354308021	0.0015490118462367	0.00359234639815657	0.00544896450306081	0.00350453887345696	0.0024294754677574	0.0023236046257311	0.00661826843963196	0.00107150741031526	0.002069530044736	0.00245729785014328	0.00315104461614071	0.00307533129412374	0.00245821955806159	0.0033204712953127	0.00381203618412582	0.00198675640086546	0.00763823746193826	0.013337013637196	0.0135837746250072	0.0932890911543079	0.0901217316405721	0.143287817682795	0.17585537484588	0.136800061586531	0.132005838834472	0.314440082173864	0.401100067787352	0.200776724755639	0.200967594627784	0.0226676042208481	0.0225315157014371	0.00921509	0.556723085777168	0.350135428470434	0.192322470260738	0.0908258786180429	0.0453516346385658	0.106816138379277	0.135185710758151	0.0971377876992325	0.0867186149753642	0.126203578526576	0.0894580356575703	0.0665127788840369	0.0772992655094887	0.0308391592797681	0.0185058421352545	0.0157458573371934	0.0157393904840197	0.0145430166001364	0.014771774326671	0.016066693319382	0.0319141245822098	0.0144878666220554	0.0228148812000733	0.0128657490678839	0.00641002348145258	0.00323222649705203	0.00335835018854913	0.0133709279722907	0.0163493292691156	0.0121863266175365	0.011004542543351	0.00403031826690621	5.20246747551084e-05	0.00090180299754182	0.0061420153323668	0.00142097880366218	0.00101801228604749	0.00132429865178878	0.000847018668888333	0.00280485395226411	0.00173194309651272	0.00129576964130624	0.00102882153343154	0.000995896105034501	0.00106466791670527	0.00633886637198505	0.00328033389848001	0.00232326954550159	0.0023635012613274	0.00660209363388523
4S0204	0.00401937464911989	0.00406003324394546	0.00333121216037297	0.000290144623213252	0.00115663683996176	0.000217437286746622	0.000322260050492099	0.000746562900802267	0.00113273215676511	0.000727713317314208	0.000504802906075585	0.000482074049593487	0.00136316976877399	0.000220500540866186	0.000425570618750739	0.000506084353003246	0.000647687984059991	0.000632088098193512	0.000504677171595245	0.000680997599481975	0.00078085405554476	0.000406436438251492	0.0015551051096058	0.00270697344832689	0.00274453049796796	0.0185224611216205	0.0174382825990415	0.0271952603775707	0.0303517694788319	0.0220034610544466	0.0202868888551554	0.0462941002967873	0.0487355761813144	0.0428676885847527	0.0448622669647097	0.000997434111399296	0.000991445859173441	0.151549109904086	0.00921509	0.117944939876401	0.0661444336336824	0.0290548629738087	0.014586186385294	0.0287200721868132	0.0360037170433291	0.0242240185848635	0.0204341868953545	0.0293922109905961	0.0211217362677654	0.0151734692306643	0.0176071712781983	0.00701253610511769	0.00418021659383572	0.00353859905659056	0.00351998645289349	0.00324694056306852	0.00326457383588844	0.00358345111564783	0.00680392988690767	0.00320204536534824	0.00482768012278179	0.00269676214356136	0.00134424431082731	0.000677046124526337	0.000703398090275923	0.00278819843379163	0.00338908344476445	0.00251600173631525	0.00227777974658412	0.000836375334438894	1.08008301424105e-05	0.000187213076834739	0.00128423919688791	0.000294685110488671	0.000211292653258961	0.000274554327403513	0.000175694112370603	0.000582420588163073	0.000360366298528061	0.000269381683880917	0.000213778401492491	0.000206815047591987	0.000221127072956826	0.00132863028396007	0.000685849448125706	0.000485032822334864	0.000492909247048769	0.00137915792451572
4S0205	0.00575079795205747	0.0058429233867421	0.00469262264708645	0.000410591191675285	0.00163775931957336	0.000307957905228901	0.000456376301743195	0.00105751427546054	0.00161127611703373	0.00103517641121966	0.000725559380149105	0.000692864549311084	0.00196303920953172	0.000319567364181467	0.000616516313676069	0.00073541027413847	0.000941157029283175	0.000924040875402186	0.000737710995045948	0.000996836885413338	0.0011451638131584	0.000595834043541971	0.00228180051502326	0.00398131981047703	0.00402991558592967	0.0280288688290532	0.0264504302964088	0.040684011282468	0.0437318925101608	0.031414039924818	0.0270601575598907	0.0622448633851749	0.0453707393362374	0.115081275899233	0.13326277578761	0.000686911048196184	0.000682787069913995	0.0822623374691168	0.1017958663143	0.00921509	0.118820115258993	0.0395932505535866	0.0192741012211057	0.036165162516128	0.0413081394500031	0.0282772319495496	0.021586808441266	0.0322899882435918	0.0263975783970611	0.017907576409237	0.021176189750819	0.00922284842405391	0.00547974243591384	0.00463006723842545	0.00457088602452581	0.00419148032474271	0.00420301845095179	0.00467284301002101	0.0086004204904578	0.00412833120453599	0.00608732957435635	0.00339547184688758	0.00170304764693272	0.000858415923571796	0.000892353929235476	0.00348657934755303	0.00423666238476628	0.00315417760593766	0.00287001972410604	0.00107333359536136	1.39144194910837e-05	0.000241172958675204	0.00166219544396071	0.000380341503661153	0.000273050552229297	0.000354788673001343	0.000227184306860208	0.000754038650921618	0.00046757088444177	0.000350150706734558	0.000277865204320897	0.000268778257940676	0.000287501587804071	0.00173122583671849	0.00089430457657433	0.000632345562173117	0.000642247585760743	0.00180580833698842
4S0201	0.00579424226240869	0.00587482193613889	0.00463507806951357	0.000399923324487718	0.00159115213469324	0.000298517510940295	0.000441840954336744	0.00102125594235623	0.00155240078298007	0.000994878019129131	0.000693070854082839	0.000659625174714827	0.00183624627329725	0.000296858122332984	0.000571963200708813	0.000682961375430579	0.000870205563308447	0.000850157128281874	0.000677044737545553	0.000911705895005438	0.00104285539608349	0.000541183497175672	0.0020487595161666	0.00354289014760054	0.00355467545755893	0.0231182847437455	0.0205329967963874	0.0307056132395831	0.0282738227504594	0.0179063870607367	0.015529105380648	0.0327453051884286	0.0275065132362427	0.0398531313990036	0.0430123300026949	0.000320690561952385	0.000318765245834283	0.0392694432367549	0.0496139561102939	0.103264178859646	0.00921509	0.144079293482812	0.0665032475075382	0.0670466564463257	0.0709446194774458	0.0426623886085011	0.0283355727974638	0.0420540235198888	0.0356833528349584	0.0226185655598844	0.026637294708016	0.0113305119325899	0.00664036352192924	0.00555103621219615	0.00543706332789564	0.0049780507112571	0.00488842140811256	0.00551687014244685	0.00934849415882955	0.00479972378238922	0.00652367346011328	0.00357239409006946	0.00178867758310477	0.000899167935095393	0.000934288843221294	0.00364126671372279	0.00437343440863018	0.00322614417558095	0.00294353165266439	0.00109686640830037	1.42042178548174e-05	0.000246173437866874	0.00171768594848345	0.000387021361866212	0.000278139676271795	0.000360574987107233	0.000231054155570079	0.000768067493105123	0.000477726781229712	0.000356788787174271	0.00028284738267202	0.000273284701306859	0.000292338269260583	0.00179189007834064	0.000920526063990277	0.000648958439192286	0.000657871216305162	0.00185131142840582
4S0200	0.00647042041464745	0.00653503492924048	0.0051674121883443	0.000442025309090961	0.00175611987718211	0.000329089117364127	0.000486837295092845	0.0011238411129156	0.00170319938722627	0.00109028135360703	0.000753812613636573	0.00071638457224904	0.0019771464735772	0.000317753339393788	0.000611998612537961	0.000730059318230908	0.000928490850947613	0.000902721706322163	0.000718191098173806	0.000965109190853812	0.0011010265597808	0.000570851749120152	0.0021500341541836	0.00370071994428529	0.00370257724504727	0.0231786952292052	0.0201390599489407	0.0299831300837154	0.0265620943269714	0.0162393523711027	0.0142876468834532	0.0293212071180094	0.02682452193955	0.0295777997292149	0.03118767426558	0.000283426107163868	0.000281724514048401	0.0347142568308997	0.0407946242015581	0.0644101683140401	0.269696381363929	0.00921509	0.763461113901201	0.129098558655024	0.135022788707051	0.0697029143724696	0.0426917621134885	0.0621340714222482	0.0508662817280726	0.0316435341846844	0.036811787555433	0.0146833516908473	0.0085498351736315	0.00710868273225618	0.00695858624668399	0.0063853476895151	0.00620101351735682	0.00701344622352101	0.011505900136752	0.0060827180119952	0.00797454254447396	0.00432543625262995	0.00215793271301319	0.00108286548766997	0.00112459704796071	0.0044037391349805	0.00525641507357933	0.00385379043797831	0.00351408761680151	0.00129699016946262	1.67587381538657e-05	0.000290436507816428	0.00203542093642584	0.000455502476938463	0.000327358128317775	0.000423885932295405	0.00027164840749242	0.000903250772036819	0.000562164344159198	0.00041893611131735	0.000331948479706301	0.000320555985663518	0.000342851314229988	0.0021188144496283	0.00108501325999716	0.000763807448988109	0.000773736022932701	0.00217361210884278
